1     -0.224409000      4.220008000      0.704863000
8     -0.465630000      3.657815000     -0.039192000
1     -0.526597000      4.257963000     -0.790277000
1      4.752263000      0.313112000      1.272813000
8      4.240367000     -0.443673000      0.969546000
1      4.825354000     -1.197799000      1.096350000
1      2.707123000     -0.242511000     -1.677930000
8      2.282939000     -0.338761000     -0.816396000
1      3.036929000     -0.368755000     -0.172613000
1      0.909688000      0.876983000     -0.423829000
8     -0.019564000      1.087800000     -0.204974000
1     -0.105033000      2.077152000     -0.155823000
1     -4.379261000     -0.154220000      0.726685000
8     -3.740064000     -0.852071000      0.526783000
1     -4.267243000     -1.661389000      0.578706000
1      0.446750000     -2.950211000     -0.609752000
8      0.278632000     -2.008615000     -0.490526000
1      1.142739000     -1.541288000     -0.656698000
80    -1.446587000     -0.622450000      0.027279000
