1      0.195500000     -2.501678000     -0.000085000
8      0.150483000     -1.535545000     -0.000026000
1      1.083098000     -1.220850000     -0.000002000
1      3.012693000     -0.000022000     -0.760712000
8      2.413634000     -0.000001000      0.000027000
1      3.012709000      0.000024000      0.760753000
1      0.195489000      2.501679000     -0.000079000
8      0.150483000      1.535546000     -0.000029000
1      1.083103000      1.220865000     -0.000008000
80    -1.514970000     -0.000001000      0.000018000
