1     -2.302765000      1.814564000     -0.002549000
8     -1.945814000      0.916802000     -0.001228000
1     -2.756200000      0.285066000     -0.000409000
1     -4.407389000     -0.882386000     -0.766061000
8     -3.844135000     -0.724079000      0.001462000
1     -4.406648000     -0.880859000      0.769841000
1      0.460005000     -2.295344000     -0.001957000
8      0.792635000     -1.388248000     -0.001189000
1      1.775514000     -1.423077000     -0.000608000
1      2.464667000      0.927177000      0.001102000
8      1.619625000      1.430817000      0.000874000
1      1.833172000      2.373277000      0.001606000
1      3.983033000     -0.788386000     -0.760287000
8      3.407867000     -0.622276000      0.000738000
1      3.982284000     -0.789298000      0.762130000
80    -0.072257000      0.396261000     -0.000673000
