1      3.685512000     -0.000282000     -0.287334000
8      2.900668000     -0.000027000     -0.898781000
1      3.284819000     -0.000173000     -1.784705000
1      1.681191000     -1.175508000     -0.567165000
8      0.793727000     -1.537461000     -0.321648000
1      0.877940000     -2.497936000     -0.331040000
1      5.481766000      0.761217000      0.980210000
8      4.924783000     -0.000774000      0.789565000
1      5.481731000     -0.762961000      0.979526000
1     -5.563463000     -0.764464000     -0.642777000
8     -4.990409000     -0.000998000     -0.507884000
1     -5.563763000      0.762064000     -0.643787000
1      0.878512000      2.498442000     -0.331463000
8      0.794081000      1.537988000     -0.321880000
1      1.681446000      1.175794000     -0.567381000
1     -3.779298000     -0.000067000      0.520547000
8     -2.928494000      0.000450000      1.050628000
1     -3.212227000      0.000821000      1.972688000
80    -0.844451000      0.000481000      0.119134000
