1     -0.876129000      0.810587000     -0.000057000
8     -0.276822000     -0.000002000     -0.000052000
1     -0.876232000     -0.810519000     -0.000015000
1     -2.055411000     -2.564148000     -0.763491000
8     -1.583724000     -2.210280000      0.000010000
1     -2.055382000     -2.564138000      0.763533000
1     -2.055073000      2.564325000      0.763542000
8     -1.583422000      2.210465000      0.000015000
1     -2.055022000      2.564459000     -0.763481000
80     1.876250000     -0.000101000      0.000010000
