# q1 [Angstrom]    q2 [Angstrom]
  -0.6193972645    3.1392639447
  -0.1162757888    4.8431363561
   0.0590124303    5.8661793471
   0.1377369020    4.7073695609
   0.2783815629    4.9474468993
   0.0731944087    4.8434095753
  -0.6166344681    3.1340487761
